ID,0_cos,1_cos,LABEL
0,0.6700586480128795,0.27059754862221974,0.0
1,0.3497335296213502,0.277841374339142,0.0
2,0.5657394702518296,0.3442933571223753,0.0
3,0.4148949778724552,0.3493825761408173,0.0
4,0.5338559805004696,0.247646637478868,0.0
5,0.4802829972369858,0.246679597817731,0.0
6,0.5847376978096885,0.47321794373014275,0.0
7,0.5690660535237478,0.42857703847243867,0.0
8,0.5138321848228229,0.048214318577661064,0.0
9,0.6426459518673667,0.23783030010887768,0.0
10,0.5635116338573951,0.36987404723258366,0.0
11,0.5954513892085629,0.2687972347675068,0.0
12,0.6931506805803906,0.34772587710428293,0.0
13,0.6418673504803811,0.6259943425911124,0.0
14,0.5530683904755606,0.38320728758331746,0.0
15,0.6442009778530291,0.19574246131792528,0.0
16,0.518043727855146,0.28346402285166733,0.0
17,0.6554504762282962,0.2553741792366807,0.0
18,0.5897711605410895,0.23388409220412004,0.0
19,0.6277866775491472,0.5062947522750191,0.0
20,0.6138276662764673,0.22857590536278805,0.0
21,0.5715071566361093,0.3044062624313886,0.0
22,0.6389977888933134,0.32661229835076083,0.0
23,0.3813732489292582,0.2732506587737242,0.0
24,0.4688089541042283,0.12435465232534583,0.0
25,0.6034086585293651,0.2717172579618892,0.0
26,0.6417232155302791,0.4228879293902499,0.0
27,0.5634828057174017,0.35180102601545,0.0
28,0.4672412890663573,0.2062731467621233,0.0
29,0.5335866685369338,0.27069601396637105,0.0
30,0.5829866298434033,0.08743054516914248,0.0
31,0.4994439750489748,0.18942871221587446,0.0
32,0.4785994138840032,0.3414070279397305,0.0
33,0.7416216696387846,0.3198653590363627,0.0
34,0.46021124162957733,0.09911287051567769,0.0
35,0.746999569830709,0.17242424608459841,0.0
36,0.7195453208173139,0.5571957721321228,0.0
37,0.5715757056352921,0.2864671053448251,0.0
38,0.5405198809474261,0.34735269927366386,0.0
39,0.6291462221650581,0.07559985311432507,0.0
40,1.157836580090359,0.9894974726835458,1.0
41,1.0718799093687956,-0.9409826105798964,1.0
42,-1.3090844354442752,-0.9036526710786538,1.0
43,1.5221314961060615,2.4348691731735133,1.0
44,1.3243412680469993,0.11704560131652997,1.0
45,1.6771851773187507,2.973967029398415,1.0
46,1.4099418709118614,1.9727838929734536,1.0
47,1.7612202724786579,3.051725961041595,1.0
48,1.5159838269142198,1.5404024017178115,1.0
49,1.1572931817470322,-0.4730149241275242,1.0
50,0.9103858021195314,-1.1790857400086792,1.0
51,1.3158601275137956,0.6478487821049983,1.0
52,1.659845492500357,2.8181440448803374,1.0
53,0.29381401891754877,-2.9436033180480825,1.0
54,1.5642096184431624,2.51166004471813,1.0
55,0.887149269293194,-2.5233737872488318,1.0
56,1.707766280177761,3.0810812706759054,1.0
57,1.677927017793835,2.8847165306531353,1.0
58,1.7634184841227265,1.9977998890836481,1.0
59,1.7068524898986193,2.866121705137741,1.0
60,0.8882322623492802,-1.1462706715215543,1.0
61,1.5500040090235367,1.5348898559000466,1.0
62,1.019926530664708,-0.5645327820299397,1.0
63,1.7676971853985737,2.610380097198521,1.0
64,0.7815726495640779,-1.7222592051748606,1.0
65,1.5780674725615194,2.9567203425980435,1.0
66,1.3436727623159144,1.0322674084409926,1.0
67,1.5390245865426593,0.7468980587957371,1.0
68,1.6089104409382944,2.5998869152073127,1.0
69,1.6815399278526764,2.6496231024320767,1.0
70,1.7627651248836396,2.9880170612343004,1.0
71,1.3465472923101114,0.8522986473882158,1.0
72,0.7988207726748587,-1.7130960329236644,1.0
73,1.5461826591456391,1.761194147032774,1.0
74,1.1452823114978798,-0.04790527975062962,1.0
75,1.3486047865986672,0.7399250321235564,1.0
76,1.3020878712180715,0.21836593885732392,1.0
77,1.0959892039850285,-0.5371078427984609,1.0
78,1.001657907707117,-0.11436993438399035,1.0
79,1.4431248233616212,1.4924887681663968,1.0
